2.723649068645297	2.3029811182217177	2.3020263992979477	1.7256187671669707
2.3029830009896983	1.9472722074099853	1.9464869191698584	1.4591027698114816
2.3020313399264944	1.946471261033328	1.9456726272693416	1.4584804552197987
1.725624079019885	1.4590791960615503	1.4585114911392487	1.0933255159345114
2.719931300185774	2.3004904362725234	2.296142609869989	1.717013581565207
2.3004737197812806	1.9456851450601125	1.9420393306547157	1.4522224506233246
2.2961625914578243	1.942077932630912	1.9384182524352855	1.449550464700997
1.7170158518891678	1.4522070326683263	1.449515557011355	1.0839337818212433
2.718130685096837	2.2951959520941783	2.295439300762853	1.7093238258165566
2.2951936923686476	1.93806206689764	1.9382606415845622	1.4433080173774948
2.2954373480072054	1.938271763018058	1.9384832782968244	1.443493963825257
1.7093313151506193	1.443377306734006	1.4435196632225133	1.0749071461259103
2.7186520036850683	2.2969483160763393	2.295340194512627	1.7108217001695714
2.2969326054743155	1.9406501796692686	1.9392449944731964	1.4453860370665055
2.2953499556653485	1.9393040620210378	1.9379292231550782	1.4444643116805542
1.7107734696117323	1.4453670742064393	1.4443024072884916	1.0764776127764748
2.7227510300236024	2.301617607187213	2.3046823367423737	1.726287002735264
2.301611200258628	1.9456635213141664	1.9482377819606043	1.4593621269875854
2.304650794908616	1.9482052542147417	1.9507889055903773	1.461264550675212
1.7262277048216648	1.4593136901910604	1.4612282220937836	1.094686396482718
2.7244879661804933	2.305537860773422	2.3055514426658346	1.7269852217586583
2.305553524383816	1.9510164605435865	1.9510472253356326	1.461418746147701
2.3055326500717883	1.9509946136317635	1.9510233765964398	1.4614206073469853
1.7269626730256684	1.4613598244010457	1.4614132057690785	1.094597930958493
2.721064721154652	2.300121584799801	2.2972614053180407	1.717459337124013
2.300089695050719	1.9442776896873422	1.9418539397809311	1.451756483067619
2.2972612194732505	1.9418962536655584	1.9394640473822644	1.4500066539241667
1.7174361805531726	1.4517640844673814	1.4499642256371341	1.0840482322444658
2.7213237741436878	2.2988206074041124	2.303578922516536	1.7234667701194615
2.2988145020369193	1.941891978324905	1.9459421599271571	1.4558894463281689
2.303590981140602	1.9459448242121204	1.9499756325013804	1.4589114978883286
1.7234452875666424	1.455864470865908	1.4589086768047788	1.0915048905979803
2.720521983611921	2.301414541848921	2.2975535033281003	1.7193188634042198
2.3014004082591177	1.9468635688700247	1.9435917883042249	1.4544299139233197
2.2975559093391955	1.9436097909172603	1.9403567591072362	1.4520203932117088
1.7193313007935773	1.454466576180052	1.4520409514795112	1.086567674460014
2.718453072533448	2.299761543988239	2.2997926167424456	1.722792404300326
2.2997854653001877	1.945583293654772	1.945601556039029	1.4574705041250757
2.299770968425789	1.9455321535514731	1.9455853915122834	1.457452589321458
1.7227943452214582	1.4574547739306916	1.4574664247074047	1.0918043165326834
2.7198019224013597	2.29892124947373	2.30334967739249	1.7260088724591995
2.2989082578195283	1.9431769101500167	1.9468868651415157	1.4589227414769972
2.303352461097919	1.9469188421037555	1.9506696630533693	1.4617422348096152
1.7259852837883527	1.4588969161695868	1.4616898550154824	1.0953434498641783
2.7212674078731296	2.3021309053942467	2.3020683645402387	1.7265298062882042
2.302123412985338	1.9475672454939532	1.9474788604169389	1.4606065742471301
