1.6503520326646794	1.395457127945581	1.39488167745161	1.0456159916302683
1.6492246914526494	1.3948974211020317	1.392267286091796	1.041104680980258
1.6486790788014325	1.3921439397199693	1.3922948805546624	1.0367815084596177
1.6488356734396048	1.3930733511197613	1.392111467077332	1.0375915097627995
1.6500775605218598	1.3948451945437368	1.3967081040153293	1.0461612352255691
1.6506010439189653	1.3967878230044048	1.3967916631176862	1.0462777888144186
1.6495660812105912	1.3943736944992962	1.3926450573092193	1.0411505476333938
1.6496457971378515	1.3935256699303793	1.3964193722252485	1.0447359285195763
1.6494021972709383	1.3953016458082983	1.3929660751532016	1.0423950320469186
1.6487749741227995	1.3948437594930112	1.394850998661165	1.044895355757964
1.649177533679466	1.3939652349766305	1.3966533649407193	1.0465636435819556
1.6496296798670198	1.3955443308299378	1.3955259946641245	1.0466300377555784
1.6494579346450189	1.3944415985611458	1.3969341455218134	1.050950690184193
1.6497300704982887	1.3969428098378085	1.393557971648103	1.0450186305583335
1.6499140778239179	1.3967016393936742	1.3960874292357024	1.0488277851313288
1.6501625948988636	1.3956553301201746	1.3953981364613803	1.0456609503016492
1.6514616248316714	1.3995861128593754	1.3976126743031279	1.051011982820479
1.6505013031289488	1.393970026423731	1.396242754420639	1.0429561231904934
1.6497307463069657	1.3933390521054576	1.3957552086848708	1.041493227864497
1.6478715104854682	1.3899905241660253	1.3926825405991765	1.0363771598994005
1.647541434426345	1.390528797511444	1.3920047256960508	1.0384944646580785
1.6480990198111762	1.3909764928962574	1.3917028192327667	1.039210720733027
1.6487087153009565	1.394673071699257	1.395038698139077	1.0431248630691903
1.6495259013456394	1.3937406517772706	1.3934377068148942	1.042202348529826
1.6497852150136314	1.3947039215474248	1.3959044132705358	1.044016674106863
1.6503370615842272	1.3955779596587545	1.39798868161614	1.0476626809002407
1.6502523697447862	1.3924042918638755	1.3961644738724417	1.039891162690451
1.6497632618834912	1.3926404434150683	1.3966063098149446	1.0433327428549883
1.6491661315368191	1.3939153285138906	1.3920713334869033	1.0400089561721735
1.6480692620566895	1.3918065085867155	1.3916429970815207	1.039764404201228
1.6488386062492841	1.395802235166406	1.3924634847295903	1.04394379990538
1.649014686045614	1.3935509931601795	1.3932766554127394	1.0387900634420733
1.650134748278982	1.3940745900381455	1.395467167544146	1.0428436582277536
